url,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,element_type
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,"{'x': -216.00851440429688, 'y': 15.994318008422852, 'width': 24.00567626953125, 'height': 24.00568199157715}",yt-icon#guide-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,yt-interaction,"{'id': 'interaction', 'class': 'circular style-scope yt-icon-button'}",,False,"{'x': -224.00567626953125, 'y': 7.997159004211426, 'width': 40, 'height': 39.999999046325684}",yt-interaction#interaction,,,circular style-scope yt-icon-button,interaction,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,False,"{'x': -224.00567626953125, 'y': 7.997159004211426, 'width': 40, 'height': 39.999999046325684}",yt-interaction#interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,False,"{'x': -224.00567626953125, 'y': 7.997159004211426, 'width': 40, 'height': 39.999999046325684}",yt-interaction#interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-topbar-logo-renderer,{'class': 'style-scope ytd-app'},,False,"{'x': -184.00567626953125, 'y': 0, 'width': 125.56818008422852, 'height': 55.99431610107422}",div#header > ytd-topbar-logo-renderer,,,style-scope ytd-app,,
https://www.youtube.com/,a,"{'class': 'yt-simple-endpoint style-scope ytd-topbar-logo-renderer', 'id': 'logo', 'aria-label': '', 'href': '/', 'title': 'YouTube Home'}",,False,"{'x': -184.00567626953125, 'y': 0, 'width': 122.98295211791992, 'height': 55.99431610107422}",a#logo,,,yt-simple-endpoint style-scope ytd-topbar-logo-renderer,logo,
https://www.youtube.com/,div,{'class': 'style-scope ytd-topbar-logo-renderer'},,False,"{'x': -184.00567626953125, 'y': 0, 'width': 122.98295211791992, 'height': 55.99431610107422}",a#logo > div,,,style-scope ytd-topbar-logo-renderer,,
https://www.youtube.com/,ytd-logo,"{'class': 'style-scope ytd-topbar-logo-renderer', 'enable-refresh-ringo2-web': ''}",,False,"{'x': -184.00567626953125, 'y': 21.548294067382812, 'width': 122.98295211791992, 'height': 11.818183898925781}",a#logo > div > ytd-logo,,,style-scope ytd-topbar-logo-renderer,,
https://www.youtube.com/,yt-icon,"{'id': 'logo-icon', 'class': 'style-scope ytd-logo'}",,False,"{'x': -184.00567626953125, 'y': 0, 'width': 122.98295211791992, 'height': 55.99431610107422}",yt-icon#logo-icon,,,style-scope ytd-logo,logo-icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,"{'x': -168.0113525390625, 'y': 17.99715805053711, 'width': 92.99715423583984, 'height': 20}",yt-icon#logo-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,ytd-yoodle-renderer,"{'class': 'style-scope ytd-topbar-logo-renderer', 'hidden': ''}",,False,,a#logo > ytd-yoodle-renderer,,,style-scope ytd-topbar-logo-renderer,,
https://www.youtube.com/,picture,{'class': 'style-scope ytd-yoodle-renderer'},,False,,a#logo > ytd-yoodle-renderer > picture,,,style-scope ytd-yoodle-renderer,,
https://www.youtube.com/,source,"{'type': 'image/webp', 'class': 'style-scope ytd-yoodle-renderer', 'srcset': ''}",,False,,a#logo > ytd-yoodle-renderer > picture > source,,,style-scope ytd-yoodle-renderer,,
https://www.youtube.com/,img,"{'class': 'style-scope ytd-yoodle-renderer', 'src': ''}",,False,,a#logo > ytd-yoodle-renderer > picture > img,,,style-scope ytd-yoodle-renderer,,
https://www.youtube.com/,ytd-logo,"{'class': 'style-scope ytd-yoodle-renderer', 'enable-refresh-ringo2-web': '', 'hidden': ''}",,False,,a#logo > ytd-yoodle-renderer > ytd-logo,,,style-scope ytd-yoodle-renderer,,
https://www.youtube.com/,yt-icon,"{'id': 'logo-icon', 'class': 'style-scope ytd-logo'}",,False,,yt-icon#logo-icon,,,style-scope ytd-logo,logo-icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,,yt-icon#logo-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,ytd-lottie-player,{'class': 'style-scope ytd-yoodle-renderer'},,False,,a#logo > ytd-yoodle-renderer > ytd-lottie-player,,,style-scope ytd-yoodle-renderer,,
https://www.youtube.com/,span,"{'id': 'country-code', 'class': 'style-scope ytd-topbar-logo-renderer'}",,False,"{'x': -71.0227279663086, 'y': 11.988636016845703, 'width': 12.58523178100586, 'height': 44.005680084228516}",span#country-code,,,style-scope ytd-topbar-logo-renderer,country-code,
https://www.youtube.com/,div,"{'id': 'guide-inner-content', 'class': 'style-scope ytd-app'}",,False,"{'x': -239.99998474121094, 'y': 55.99431610107422, 'width': 239.99998474121094, 'height': 664.0056838989258}",div#guide-inner-content,,,style-scope ytd-app,guide-inner-content,
https://www.youtube.com/,dom-if,{'class': 'style-scope ytd-app'},,False,,div#guide-inner-content > dom-if,,,style-scope ytd-app,,
https://www.youtube.com/,ytd-mini-guide-renderer,"{'class': 'style-scope ytd-app', 'role': 'navigation', 'mini-guide-visible': ''}","Home
Shorts
Subscriptions
You
History",True,"{'x': 0, 'y': 55.99431610107422, 'width': 71.98863220214844, 'height': 664.0056838989258}",div#content > ytd-mini-guide-renderer,navigation,,style-scope ytd-app,,
https://www.youtube.com/,div,"{'id': 'items', 'class': 'style-scope ytd-mini-guide-renderer'}","Home
Shorts
Subscriptions
You
History",True,"{'x': 3.9914770126342773, 'y': 59.98579406738281, 'width': 64.00567722320557, 'height': 369.81532287597656}",div#items,,,style-scope ytd-mini-guide-renderer,items,
https://www.youtube.com/,ytd-mini-guide-entry-renderer,"{'class': 'style-scope ytd-mini-guide-renderer', 'system-icons': '', 'role': 'tab', 'tabindex': '0', 'aria-selected': 'true', 'is-active': '', 'aria-label': 'Home'}",Home,True,"{'x': 3.9914770126342773, 'y': 59.98579406738281, 'width': 64.00567722320557, 'height': 73.96305847167969}",div#items > ytd-mini-guide-entry-renderer,tab,Home,style-scope ytd-mini-guide-renderer,,
https://www.youtube.com/,a,"{'id': 'endpoint', 'tabindex': '-1', 'class': 'yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer', 'title': 'Home', 'href': '/'}",Home,True,"{'x': 3.9914770126342773, 'y': 59.98579406738281, 'width': 63.99147129058838, 'height': 73.96305847167969}",a#endpoint,,,yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer,endpoint,
https://www.youtube.com/,yt-icon,"{'id': 'icon', 'class': 'guide-icon style-scope ytd-mini-guide-entry-renderer'}",,True,"{'x': 23.99147605895996, 'y': 75.98011016845703, 'width': 23.99147605895996, 'height': 23.991477966308594}",yt-icon#icon,,,guide-icon style-scope ytd-mini-guide-entry-renderer,icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,True,"{'x': 23.99147605895996, 'y': 75.98011016845703, 'width': 23.99147605895996, 'height': 23.991477966308594}",yt-icon#icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,span,{'class': 'title style-scope ytd-mini-guide-entry-renderer'},Home,True,"{'x': 22.52840805053711, 'y': 105.96590423583984, 'width': 26.90340805053711, 'height': 13.991477966308594}",a#endpoint > span,,,title style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,tp-yt-paper-tooltip,"{'animation-delay': '0', 'offset': '4', 'position': 'right', 'class': 'style-scope ytd-mini-guide-entry-renderer', 'role': 'tooltip', 'tabindex': '-1', 'aria-label': 'tooltip', 'hidden': '', 'style': '--paper-tooltip-delay-in: 0ms;'}",Home,False,,a#endpoint > tp-yt-paper-tooltip,tooltip,tooltip,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,"{'id': 'tooltip', 'class': 'hidden style-scope tp-yt-paper-tooltip', 'style-target': 'tooltip'}",Home,False,,div#tooltip,,,hidden style-scope tp-yt-paper-tooltip,tooltip,
https://www.youtube.com/,yt-interaction,{'class': 'style-scope ytd-mini-guide-entry-renderer'},,True,"{'x': 3.9914770126342773, 'y': 59.98579406738281, 'width': 64.00567722320557, 'height': 73.96305847167969}",a#endpoint > yt-interaction,,,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 59.98579406738281, 'width': 64.00567722320557, 'height': 73.96305847167969}",a#endpoint > yt-interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 59.98579406738281, 'width': 64.00567722320557, 'height': 73.96305847167969}",a#endpoint > yt-interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-mini-guide-entry-renderer,"{'class': 'style-scope ytd-mini-guide-renderer', 'system-icons': '', 'role': 'tab', 'tabindex': '0', 'aria-selected': 'false', 'aria-label': 'Shorts'}",Shorts,True,"{'x': 3.9914770126342773, 'y': 133.9488525390625, 'width': 64.00567722320557, 'height': 73.96307373046875}",div#items > ytd-mini-guide-entry-renderer:nth-of-type(2),tab,Shorts,style-scope ytd-mini-guide-renderer,,
https://www.youtube.com/,a,"{'id': 'endpoint', 'tabindex': '-1', 'class': 'yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer', 'title': 'Shorts'}",Shorts,True,"{'x': 3.9914770126342773, 'y': 133.9488525390625, 'width': 63.99147129058838, 'height': 73.96307373046875}",a#endpoint,,,yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer,endpoint,
https://www.youtube.com/,yt-icon,"{'id': 'icon', 'class': 'guide-icon style-scope ytd-mini-guide-entry-renderer'}",,True,"{'x': 23.99147605895996, 'y': 149.94317626953125, 'width': 23.99147605895996, 'height': 23.991470336914062}",yt-icon#icon,,,guide-icon style-scope ytd-mini-guide-entry-renderer,icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,True,"{'x': 23.99147605895996, 'y': 149.94317626953125, 'width': 23.99147605895996, 'height': 23.991470336914062}",yt-icon#icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,span,{'class': 'title style-scope ytd-mini-guide-entry-renderer'},Shorts,True,"{'x': 21.377840042114258, 'y': 179.92897033691406, 'width': 29.204545974731445, 'height': 13.991470336914062}",a#endpoint > span,,,title style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,tp-yt-paper-tooltip,"{'animation-delay': '0', 'offset': '4', 'position': 'right', 'class': 'style-scope ytd-mini-guide-entry-renderer', 'role': 'tooltip', 'tabindex': '-1', 'aria-label': 'tooltip', 'hidden': '', 'style': '--paper-tooltip-delay-in: 0ms;'}",Shorts,False,,a#endpoint > tp-yt-paper-tooltip,tooltip,tooltip,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,"{'id': 'tooltip', 'class': 'hidden style-scope tp-yt-paper-tooltip', 'style-target': 'tooltip'}",Shorts,False,,div#tooltip,,,hidden style-scope tp-yt-paper-tooltip,tooltip,
https://www.youtube.com/,yt-interaction,{'class': 'style-scope ytd-mini-guide-entry-renderer'},,True,"{'x': 3.9914770126342773, 'y': 133.9488525390625, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction,,,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 133.9488525390625, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 133.9488525390625, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-mini-guide-entry-renderer,"{'class': 'style-scope ytd-mini-guide-renderer', 'system-icons': '', 'role': 'tab', 'tabindex': '0', 'aria-selected': 'false', 'aria-label': 'Subscriptions'}",Subscriptions,True,"{'x': 3.9914770126342773, 'y': 207.91192626953125, 'width': 64.00567722320557, 'height': 73.96307373046875}",div#items > ytd-mini-guide-entry-renderer:nth-of-type(3),tab,Subscriptions,style-scope ytd-mini-guide-renderer,,
https://www.youtube.com/,a,"{'id': 'endpoint', 'tabindex': '-1', 'class': 'yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer', 'title': 'Subscriptions', 'href': '/feed/subscriptions'}",Subscriptions,True,"{'x': 3.9914770126342773, 'y': 207.91192626953125, 'width': 63.99147129058838, 'height': 73.96307373046875}",a#endpoint,,,yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer,endpoint,
https://www.youtube.com/,yt-icon,"{'id': 'icon', 'class': 'guide-icon style-scope ytd-mini-guide-entry-renderer'}",,True,"{'x': 23.99147605895996, 'y': 223.90623474121094, 'width': 23.99147605895996, 'height': 23.991485595703125}",yt-icon#icon,,,guide-icon style-scope ytd-mini-guide-entry-renderer,icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,True,"{'x': 23.99147605895996, 'y': 223.90623474121094, 'width': 23.99147605895996, 'height': 23.991485595703125}",yt-icon#icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,span,{'class': 'title style-scope ytd-mini-guide-entry-renderer'},Subscriptions,True,"{'x': 5.511363506317139, 'y': 253.89202880859375, 'width': 60.93749666213989, 'height': 13.991485595703125}",a#endpoint > span,,,title style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,tp-yt-paper-tooltip,"{'animation-delay': '0', 'offset': '4', 'position': 'right', 'class': 'style-scope ytd-mini-guide-entry-renderer', 'role': 'tooltip', 'tabindex': '-1', 'aria-label': 'tooltip', 'hidden': '', 'style': '--paper-tooltip-delay-in: 0ms;'}",Subscriptions,False,,a#endpoint > tp-yt-paper-tooltip,tooltip,tooltip,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,"{'id': 'tooltip', 'class': 'hidden style-scope tp-yt-paper-tooltip', 'style-target': 'tooltip'}",Subscriptions,False,,div#tooltip,,,hidden style-scope tp-yt-paper-tooltip,tooltip,
https://www.youtube.com/,yt-interaction,{'class': 'style-scope ytd-mini-guide-entry-renderer'},,True,"{'x': 3.9914770126342773, 'y': 207.91192626953125, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction,,,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 207.91192626953125, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 207.91192626953125, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-mini-guide-entry-renderer,"{'class': 'style-scope ytd-mini-guide-renderer', 'system-icons': '', 'role': 'tab', 'tabindex': '0', 'aria-selected': 'false', 'aria-label': 'You'}",You,True,"{'x': 3.9914770126342773, 'y': 281.875, 'width': 64.00567722320557, 'height': 73.96304321289062}",div#items > ytd-mini-guide-entry-renderer:nth-of-type(4),tab,You,style-scope ytd-mini-guide-renderer,,
https://www.youtube.com/,a,"{'id': 'endpoint', 'tabindex': '-1', 'class': 'yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer', 'title': 'You', 'href': '/feed/you'}",You,True,"{'x': 3.9914770126342773, 'y': 281.875, 'width': 63.99147129058838, 'height': 73.96304321289062}",a#endpoint,,,yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer,endpoint,
https://www.youtube.com/,yt-icon,"{'id': 'icon', 'class': 'guide-icon style-scope ytd-mini-guide-entry-renderer'}",,True,"{'x': 23.99147605895996, 'y': 297.8692932128906, 'width': 23.99147605895996, 'height': 23.991485595703125}",yt-icon#icon,,,guide-icon style-scope ytd-mini-guide-entry-renderer,icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,True,"{'x': 23.99147605895996, 'y': 297.8692932128906, 'width': 23.99147605895996, 'height': 23.991485595703125}",yt-icon#icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,span,{'class': 'title style-scope ytd-mini-guide-entry-renderer'},You,True,"{'x': 27.52840805053711, 'y': 327.8551025390625, 'width': 16.917613983154297, 'height': 13.991485595703125}",a#endpoint > span,,,title style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,tp-yt-paper-tooltip,"{'animation-delay': '0', 'offset': '4', 'position': 'right', 'class': 'style-scope ytd-mini-guide-entry-renderer', 'role': 'tooltip', 'tabindex': '-1', 'aria-label': 'tooltip', 'hidden': '', 'style': '--paper-tooltip-delay-in: 0ms;'}",You,False,,a#endpoint > tp-yt-paper-tooltip,tooltip,tooltip,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,"{'id': 'tooltip', 'class': 'hidden style-scope tp-yt-paper-tooltip', 'style-target': 'tooltip'}",You,False,,div#tooltip,,,hidden style-scope tp-yt-paper-tooltip,tooltip,
https://www.youtube.com/,yt-interaction,{'class': 'style-scope ytd-mini-guide-entry-renderer'},,True,"{'x': 3.9914770126342773, 'y': 281.875, 'width': 64.00567722320557, 'height': 73.96304321289062}",a#endpoint > yt-interaction,,,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 281.875, 'width': 64.00567722320557, 'height': 73.96304321289062}",a#endpoint > yt-interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 281.875, 'width': 64.00567722320557, 'height': 73.96304321289062}",a#endpoint > yt-interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-mini-guide-entry-renderer,"{'class': 'style-scope ytd-mini-guide-renderer', 'system-icons': '', 'role': 'tab', 'tabindex': '0', 'aria-selected': 'false', 'aria-label': 'History'}",History,True,"{'x': 3.9914770126342773, 'y': 355.8380432128906, 'width': 64.00567722320557, 'height': 73.96307373046875}",div#items > ytd-mini-guide-entry-renderer:nth-of-type(5),tab,History,style-scope ytd-mini-guide-renderer,,
https://www.youtube.com/,a,"{'id': 'endpoint', 'tabindex': '-1', 'class': 'yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer', 'title': 'History', 'href': '/feed/history'}",History,True,"{'x': 3.9914770126342773, 'y': 355.8380432128906, 'width': 63.99147129058838, 'height': 73.96307373046875}",a#endpoint,,,yt-simple-endpoint style-scope ytd-mini-guide-entry-renderer,endpoint,
https://www.youtube.com/,yt-icon,"{'id': 'icon', 'class': 'guide-icon style-scope ytd-mini-guide-entry-renderer'}",,True,"{'x': 23.99147605895996, 'y': 371.8323669433594, 'width': 23.99147605895996, 'height': 23.991485595703125}",yt-icon#icon,,,guide-icon style-scope ytd-mini-guide-entry-renderer,icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,True,"{'x': 23.99147605895996, 'y': 371.8323669433594, 'width': 23.99147605895996, 'height': 23.991485595703125}",yt-icon#icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,span,{'class': 'title style-scope ytd-mini-guide-entry-renderer'},History,True,"{'x': 20.08522605895996, 'y': 401.81817626953125, 'width': 31.78977394104004, 'height': 13.991455078125}",a#endpoint > span,,,title style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,tp-yt-paper-tooltip,"{'animation-delay': '0', 'offset': '4', 'position': 'right', 'class': 'style-scope ytd-mini-guide-entry-renderer', 'role': 'tooltip', 'tabindex': '-1', 'aria-label': 'tooltip', 'hidden': '', 'style': '--paper-tooltip-delay-in: 0ms;'}",History,False,,a#endpoint > tp-yt-paper-tooltip,tooltip,tooltip,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,"{'id': 'tooltip', 'class': 'hidden style-scope tp-yt-paper-tooltip', 'style-target': 'tooltip'}",History,False,,div#tooltip,,,hidden style-scope tp-yt-paper-tooltip,tooltip,
https://www.youtube.com/,yt-interaction,{'class': 'style-scope ytd-mini-guide-entry-renderer'},,True,"{'x': 3.9914770126342773, 'y': 355.8380432128906, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction,,,style-scope ytd-mini-guide-entry-renderer,,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 355.8380432128906, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,True,"{'x': 3.9914770126342773, 'y': 355.8380432128906, 'width': 64.00567722320557, 'height': 73.96307373046875}",a#endpoint > yt-interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-page-manager,"{'id': 'page-manager', 'class': 'style-scope ytd-app'}","Try searching to get started
Start watching videos to help us build a feed of videos you'll love.",True,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 179.9573745727539}",ytd-page-manager#page-manager,,,style-scope ytd-app,page-manager,
https://www.youtube.com/,ytd-browse,"{'class': 'style-scope ytd-page-manager', 'rounded-container': '', 'darker-dark-theme': '', 'page-subtype': 'home', 'responsive-sizing': 'COMPACT', 'role': 'main', 'mini-guide-visible': ''}","Try searching to get started
Start watching videos to help us build a feed of videos you'll love.",True,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 179.9573745727539}",ytd-page-manager#page-manager > ytd-browse,main,,style-scope ytd-page-manager,,
https://www.youtube.com/,div,"{'id': 'alert-banner', 'class': 'style-scope ytd-browse'}",,False,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 0}",div#alert-banner,,,style-scope ytd-browse,alert-banner,
https://www.youtube.com/,div,"{'id': 'masthead-ad', 'class': 'style-scope ytd-browse'}",,False,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 0}",div#masthead-ad,,,style-scope ytd-browse,masthead-ad,
https://www.youtube.com/,div,"{'id': 'header', 'class': 'style-scope ytd-browse'}",,False,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 0}",div#header,,,style-scope ytd-browse,header,
https://www.youtube.com/,div,"{'id': 'alerts', 'class': 'style-scope ytd-browse'}",,False,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 0}",div#alerts,,,style-scope ytd-browse,alerts,
https://www.youtube.com/,ytd-channel-legal-info-renderer,"{'class': 'style-scope ytd-browse', 'disable-upgrade': '', 'hidden': ''}",,False,,ytd-page-manager#page-manager > ytd-browse > ytd-channel-legal-info-renderer,,,style-scope ytd-browse,,
https://www.youtube.com/,yt-formatted-string,"{'id': 'text', 'class': 'style-scope ytd-channel-legal-info-renderer', 'is-empty': 'function(){var e=Ga.apply(0,arguments);a.loggingStatus.currentExternalCall=b;a.loggingStatus.bypassProxyController=!0;var g,k=((g=a.is)!=null?g:a.tagName).toLowerCase();Yy(k,b,""PROPERTY_ACCESS_CALL_EXTERNAL"");var m;g=(m=c!=null?c:d[b])==null?void 0:m.call.apply(m,[d].concat(la(e)));a.loggingStatus.currentExternalCall=void 0;a.loggingStatus.bypassProxyController=!1;return g}'}",,False,,yt-formatted-string#text,,,style-scope ytd-channel-legal-info-renderer,text,
https://www.youtube.com/,yt-attributed-string,{'class': 'style-scope yt-formatted-string'},,False,,yt-formatted-string#text > yt-attributed-string,,,style-scope yt-formatted-string,,
https://www.youtube.com/,tp-yt-paper-material,"{'id': 'expand-button', 'elevation': '1', 'class': 'style-scope ytd-channel-legal-info-renderer'}",,False,,tp-yt-paper-material#expand-button,,,style-scope ytd-channel-legal-info-renderer,expand-button,
https://www.youtube.com/,yt-icon-button,"{'class': 'style-scope ytd-channel-legal-info-renderer', 'role': 'button', 'aria-label': 'yt-icon-button'}",,False,,tp-yt-paper-material#expand-button > yt-icon-button,button,yt-icon-button,style-scope ytd-channel-legal-info-renderer,,
https://www.youtube.com/,button,"{'id': 'button', 'class': 'style-scope yt-icon-button'}",,False,,button#button,,,style-scope yt-icon-button,button,
https://www.youtube.com/,yt-icon,"{'id': 'expander-icon', 'class': 'style-scope ytd-channel-legal-info-renderer'}",,False,,yt-icon#expander-icon,,,style-scope ytd-channel-legal-info-renderer,expander-icon,
https://www.youtube.com/,span,{'class': 'yt-icon-shape style-scope yt-icon yt-spec-icon-shape'},,False,,yt-icon#expander-icon > span,,,yt-icon-shape style-scope yt-icon yt-spec-icon-shape,,
https://www.youtube.com/,yt-interaction,"{'id': 'interaction', 'class': 'circular style-scope yt-icon-button'}",,False,,yt-interaction#interaction,,,circular style-scope yt-icon-button,interaction,
https://www.youtube.com/,div,{'class': 'stroke style-scope yt-interaction'},,False,,yt-interaction#interaction > div,,,stroke style-scope yt-interaction,,
https://www.youtube.com/,div,{'class': 'fill style-scope yt-interaction'},,False,,yt-interaction#interaction > div:nth-of-type(2),,,fill style-scope yt-interaction,,
https://www.youtube.com/,ytd-playlist-sidebar-renderer,"{'class': 'style-scope ytd-browse', 'disable-upgrade': '', 'hidden': ''}",,False,,ytd-page-manager#page-manager > ytd-browse > ytd-playlist-sidebar-renderer,,,style-scope ytd-browse,,
https://www.youtube.com/,div,"{'id': 'items', 'class': 'style-scope ytd-playlist-sidebar-renderer'}",,False,,div#items,,,style-scope ytd-playlist-sidebar-renderer,items,
https://www.youtube.com/,ytd-playlist-header-renderer,"{'class': 'style-scope ytd-browse', 'disable-upgrade': '', 'hidden': ''}",,False,,ytd-page-manager#page-manager > ytd-browse > ytd-playlist-header-renderer,,,style-scope ytd-browse,,
https://www.youtube.com/,ytd-settings-sidebar-renderer,"{'class': 'style-scope ytd-browse', 'disable-upgrade': '', 'hidden': ''}",,False,,ytd-page-manager#page-manager > ytd-browse > ytd-settings-sidebar-renderer,,,style-scope ytd-browse,,
https://www.youtube.com/,div,"{'id': 'title', 'class': 'style-scope ytd-settings-sidebar-renderer'}",,False,,div#title,,,style-scope ytd-settings-sidebar-renderer,title,
https://www.youtube.com/,div,"{'id': 'items', 'class': 'style-scope ytd-settings-sidebar-renderer'}",,False,,div#items,,,style-scope ytd-settings-sidebar-renderer,items,
https://www.youtube.com/,dom-if,{'class': 'style-scope ytd-browse'},,False,,ytd-page-manager#page-manager > ytd-browse > dom-if,,,style-scope ytd-browse,,
https://www.youtube.com/,ytd-two-column-browse-results-renderer,"{'class': 'style-scope ytd-browse grid grid-disabled', 'page-subtype': 'home', 'disable-grid-state-aware': '', 'style': 'touch-action: pan-down;'}","Try searching to get started
Start watching videos to help us build a feed of videos you'll love.",True,"{'x': 71.98863220214844, 'y': 55.99431610107422, 'width': 1191.647720336914, 'height': 163.96306610107422}",ytd-page-manager#page-manager > ytd-browse > ytd-two-column-browse-results-renderer,,,style-scope ytd-browse grid grid-disabled,,
